"","PitOpening","PitDiameter","Wthickness","VesselDiameter","TopVesselDiameter","PitFraction","HydraulicDiameter","VesselDensity","VesselFraction","Kmax","CWR","pcd","Tpm"
"1",1.695265,3.7405,3.88769333333333,28.5272685649153,37.938994334967,28.0866666666667,30.3158985278026,157.460995097014,3.73666666666667,3.51797529135249,0.0176591678073246,285,563.5
"2",1.61399333333333,3.66983333333333,3.73087,29.0543082021951,39.9919467038619,26.7181666666667,30.0078875449887,163.207790465306,4.27666666666667,3.62306987594674,0.0159109733784537,271,537
"3",1.44882833333333,3.7405,4.35435,28.5272685649153,37.938994334967,31.9928333333333,30.8618753644065,160.076347115146,4.07666666666667,3.41288070675824,0.0134993667959376,287.5,531.4
"4",1.364935,3.66983333333333,3.73468333333333,27.9714598477344,37.7636180276165,29.3555,29.7699216911988,162.691699133278,4.07666666666667,3.62306987594674,0.0259787698300986,284,539
"5",1.19977,3.6275,3.57786,29.0255391222939,37.938994334967,31.9928333333333,30.5538643815926,157.460995097014,4.03,3.62306987594674,0.0207341865434858,294,521.2
"6",1.28366333333333,3.76166666666667,3.88769333333333,28.4984994850141,38.8777823657392,28.0866666666667,30.0779326740127,162.691699133278,4.27666666666667,3.51797529135249,0.0224823809723567,294,508.9
"7",1.44882833333333,3.70516666666667,3.57786,28.4984994850141,39.0531586730897,33.2616666666667,30.3158985278026,154.329551746853,3.73666666666667,3.51797529135249,0.0200707743898407,287,529.6
"8",1.61399333333333,3.64866666666667,4.19752666666667,28.4984994850141,38.8777823657392,31.9928333333333,30.3158985278026,154.329551746853,3.78333333333333,3.84796385626371,0.0218189688187116,285,546.2
"9",1.5301,3.797,4.04070333333333,28.5272685649153,39.0531586730897,30.6243333333333,30.5538643815926,165.823142483439,4.32333333333333,4.28304700576918,0.0183225799609697,287.5,530.5
"10",1.44882833333333,3.72633333333333,3.73087,28.5272685649153,37.5882417202661,30.6243333333333,30.8618753644065,162.691699133278,4.07666666666667,3.29308131103552,0.0200707743898407,293,541.6
"11",1.61399333333333,3.70516666666667,3.73087,29.0543082021951,37.7636180276165,25.4493333333333,30.8618753644065,163.207790465306,3.73666666666667,3.18798672644127,0.0176591678073246,277.5,533.4
"12",1.5301,3.684,3.88388,28.4697304051129,39.9919467038619,25.4493333333333,30.3158985278026,157.460995097014,3.73666666666667,3.51797529135249,0.0159109733784537,287.5,528.5
"13",1.364935,3.76166666666667,4.04451666666667,28.5272685649153,37.7636180276165,31.9928333333333,30.3158985278026,160.076347115146,4.03,3.51797529135249,0.0176591678073246,277.5,534.2
"14",1.364935,3.70516666666667,3.73087,28.4984994850141,39.9919467038619,28.0866666666667,30.8618753644065,163.207790465306,3.73666666666667,3.41288070675824,0.0159109733784537,262.5,522.2
"15",1.364935,3.64866666666667,3.73468333333333,29.0543082021951,39.8165703965115,29.3555,30.5538643815926,154.329551746853,4.07666666666667,3.51797529135249,0.0200707743898407,278.5,525.8
"16",1.364935,3.76166666666667,3.42485,28.4697304051129,37.938994334967,31.9928333333333,29.5319558374088,165.823142483439,4.03,3.62306987594674,0.0159109733784537,272,559.1
"17",1.53272166666667,3.70516666666667,3.88769333333333,27.9714598477344,38.7024060583888,24.1805,30.3158985278026,157.460995097014,4.32333333333333,3.08289214184702,0.0207341865434858,278.5,536.2
"18",1.61399333333333,3.70516666666667,4.04451666666667,28.4697304051129,39.0531586730897,33.2616666666667,29.5319558374088,160.076347115146,4.07666666666667,3.18798672644127,0.0159109733784537,291,531.4
"19",1.61399333333333,3.70516666666667,3.57786,28.5272685649153,37.5882417202661,30.6243333333333,30.0078875449887,163.207790465306,3.98333333333333,3.62306987594674,0.0159109733784537,241,535.4
"20",1.44882833333333,3.70516666666667,3.57786,27.9714598477344,38.7024060583888,29.3555,30.5538643815926,165.823142483439,4.07666666666667,3.51797529135249,0.0224823809723567,240,530.5
"21",1.44882833333333,3.72633333333333,3.88769333333333,27.913921687932,38.1143706423174,27.987,30.3158985278026,154.329551746853,4.32333333333333,3.84796385626371,0.0200707743898407,271,546.2
"22",1.28366333333333,3.70516666666667,3.88388,28.4984994850141,37.938994334967,26.7181666666667,29.5319558374088,165.823142483439,3.83,3.51797529135249,0.0200707743898407,287.5,570.8
"23",1.5301,3.76166666666667,3.88769333333333,29.0543082021951,39.0531586730897,30.6243333333333,30.0779326740127,154.329551746853,3.73666666666667,3.51797529135249,0.0183225799609697,272,543.6
"24",1.36755666666667,3.66983333333333,4.04070333333333,28.4697304051129,38.7024060583888,27.987,29.2939899836189,162.691699133278,4.27666666666667,3.18798672644127,0.0159109733784537,272,547.7
"25",1.5301,3.66983333333333,4.04070333333333,28.4697304051129,39.9919467038619,29.3555,29.7699216911988,163.207790465306,4.03,3.62306987594674,0.0176591678073246,288,528.5
"26",1.61399333333333,3.66983333333333,3.88769333333333,28.4984994850141,39.0531586730897,28.0866666666667,30.5538643815926,157.460995097014,4.07666666666667,3.08289214184702,0.0176591678073246,288,541.6
"27",1.19977,3.684,3.88769333333333,28.4984994850141,38.8777823657392,30.6243333333333,31.6458180548003,163.207790465306,4.57,3.84796385626371,0.0176591678073246,239,530.5
"28",1.5301,3.66983333333333,3.73468333333333,27.913921687932,39.0531586730897,31.9928333333333,29.5319558374088,157.460995097014,4.27666666666667,3.08289214184702,0.0176591678073246,240,531.4
"29",1.28366333333333,3.70516666666667,3.88769333333333,28.4984994850141,38.7024060583888,24.1805,30.5538643815926,157.460995097014,4.57,3.08289214184702,0.0176591678073246,284,528.5
