"","PitOpening","PitDiameter","Wthickness","VesselDiameter","TopVesselDiameter","PitFraction","HydraulicDiameter","VesselDensity","VesselFraction","Kmax","CWR","pcd","Tpm"
"1",2.72866666666667,7.27760666666667,1.07156666666667,42.6672837782649,75.4646250332744,72.5066512820513,53.3194922102764,169.263347818258,11.0741,44.8545840586182,0.00119801024327603,657.033333333333,230.2
"2",3.03452,8.14716666666667,1.07156666666667,48.0480468059263,74.7832061251539,73.7684166666667,52.8702513256766,174.752449781937,10.1855,35.3239400700001,0.000525124671014143,729.433333333333,224.255172413793
"3",2.72866666666667,7.4296,1.36033333333333,45.3032761650765,72.8381093305134,73.9727388888889,51.6339813274643,174.752449781937,17.1446424242424,25.7932960813819,0.000914672990786375,632,223.177777777778
"4",2.72866666666667,7.71238666666667,1.36033333333333,45.4120544191146,73.8106577278336,69.3701538461539,51.6339813274643,192.963423034466,17.1446424242424,52.7447399828925,0.000914672990786375,696.7,223
"5",2.72866666666667,8.14716666666667,1.69663333333333,45.3576652920956,74.7832061251539,72.3023290598291,50.7354995582646,198.452524998145,17.1446424242424,35.3239400700001,0.000914672990786375,667.433333333333,234.103703703704
"6",2.9172,7.4296,1.02403333333333,45.3576652920956,74.637641380554,72.4044901709402,52.8702513256766,198.452524998145,13.4429212121212,35.3239400700001,0.000914672990786375,660.366666666667,230.4
"7",2.78732666666667,7.86438,1.02403333333333,42.6672837782649,75.6101897778743,70.8362414529915,52.8702513256766,174.752449781937,9.7412,25.7932960813819,0.00125111577691732,703.166666666667,229.214814814815
"8",2.97586,7.71238666666667,1.1191,45.4120544191146,74.4920766359542,73.7684166666667,51.6339813274643,192.963423034466,13.8872212121212,25.7932960813819,0.000684441271938013,746.5,223.976923076923
"9",2.72866666666667,7.86438,1.9854,47.9936576789072,72.8381093305134,72.3023290598291,51.1847404428645,216.663498250675,17.5889424242424,27.4337841457258,0.000914672990786375,715.033333333333,246.311111111111
"10",2.72866666666667,7.4296,1.69663333333333,47.9936576789072,74.4920766359542,72.4044901709402,52.4210104410767,174.752449781937,13.4429212121212,52.7447399828925,0.000967778524427665,778.133333333333,217.435714285714
"11",2.9172,7.84318,1.36033333333333,47.9936576789072,74.637641380554,73.8705777777778,53.3194922102764,169.263347818258,10.6298,35.3239400700001,0.000578230204655433,766.733333333333,231.96
"12",3.03452,7.71238666666667,1.36033333333333,48.0480468059263,75.7557545224741,72.4044901709402,52.0832222120642,180.241551745616,17.5889424242424,36.964428134344,0.000914672990786375,698.3,224.237037037037
"13",2.72866666666667,7.27760666666667,1.02403333333333,45.3576652920956,75.6101897778743,70.8362414529915,52.8702513256766,180.241551745616,17.1446424242424,24.152808017038,0.000914672990786375,753.833333333333,221.525925925926
"14",2.97586,7.71238666666667,1.3128,45.3032761650765,74.637641380554,73.8705777777778,51.1847404428645,174.752449781937,17.5889424242424,29.0742722100697,0.000914672990786375,647.8,216.074074074074
"15",2.9172,7.99517333333333,1.07156666666667,45.3576652920956,74.637641380554,73.8705777777778,51.6339813274643,192.963423034466,13.8872212121212,52.7447399828925,0.000967778524427665,689.6,223.544
"16",2.67000666666667,7.4296,1.07156666666667,45.3576652920956,73.8106577278336,72.3023290598291,52.0832222120642,145.563272602049,10.1855,25.7932960813819,0.000914672990786375,688.666666666667,232.464285714286
"17",2.48147333333333,7.99517333333333,1.40786666666667,45.4120544191146,74.637641380554,72.5066512820513,55.7920322067009,198.452524998145,17.5889424242424,44.8545840586182,0.000578230204655433,681.5,240.269230769231
"18",2.54013333333333,7.99517333333333,1.69663333333333,42.6128946512458,74.637641380554,72.4044901709402,54.1065213238888,156.541476529407,13.8872212121212,52.7447399828925,0.000967778524427665,687.8,218.238461538462
