"","PitOpening","PitDiameter","Wthickness","VesselDiameter","TopVesselDiameter","PitFraction","HydraulicDiameter","VesselDensity","VesselFraction","Kmax","CWR","pcd","Tpm"
"1",3.26232573333333,4.26478,3.98901677777778,70.2241645375239,91.0947868866333,65.5929454545455,69.8862131085356,46.7077755074677,6.58106060606061,28.428252701223,0.00269349319711218,543.033333333333,448.293333333333
"2",3.06864653333333,4.13333333333333,4.013152,70.2241645375239,89.3155441406246,65.4944666666667,71.746610013737,39.8314066475827,6.37545454545455,28.428252701223,0.00269349319711218,552.366666666667,474.033333333333
"3",3.26232573333333,4.39313333333333,3.91281366666667,66.6194205113687,91.0947868866333,67.9716363636364,71.746610013737,44.9899734190746,6.37545454545455,22.6976017004465,0.00383199892189562,526.4,474.726666666667
"4",3.26232573333333,4.52148666666667,4.04108466666667,69.3167342746357,91.3993193164872,66.6838121212121,68.7998284662436,39.8314066475827,6.58106060606061,24.3742612815935,0.00428176292212452,540.333333333333,449.106666666667
"5",3.4712964,4.65293333333333,3.91281366666667,67.526850774257,92.874029632642,66.6838121212121,77.0969807875777,44.1284921217218,6.58106060606061,27.869366174174,0.00367737901374892,549.933333333333,485.473333333333
"6",3.25468,4.26478,4.06521988888889,66.6194205113687,91.3993193164872,66.6838121212121,74.6933915612303,46.7077755074677,6.215,23.8153747545445,0.00405688092201007,558.133333333333,481.346666666667
"7",3.46365066666667,4.13333333333333,3.86074577777778,66.6194205113687,90.7902544567793,66.7822909090909,71.203417692591,39.8314066475827,6.58106060606061,31.9233575938035,0.00367737901374892,542.533333333333,488.5
"8",3.45600493333333,4.13333333333333,4.04108466666667,66.6194205113687,90.7902544567793,66.7822909090909,71.203417692591,44.9899734190746,5.80378787878788,23.8153747545445,0.00405688092201007,557.033333333333,472.986666666667
"9",3.25468,4.39004,3.86074577777778,67.526850774257,92.874029632642,66.5853333333333,72.289802334883,43.2721713306815,6.78666666666667,32.4822441208525,0.00307299510537333,568.133333333333,460.4
"10",3.26232573333333,4.13333333333333,3.98901677777778,69.3167342746357,90.7902544567793,66.7822909090909,71.746610013737,43.2721713306815,6.58106060606061,23.2564882274955,0.00307299510537333,604.4,449.26
