"","PitOpening","PitDiameter","Wthickness","VesselDiameter","TopVesselDiameter","PitFraction","HydraulicDiameter","VesselDensity","VesselFraction","Kmax","CWR","pcd","Tpm"
"1",2.36355166666667,9.23116666666667,4.1094625,92.6716908076489,123.757674811937,73.1285,96.6360162853949,15.3675030403917,4.98333333333333,43.2950213387485,0.00240094375356395,865,640.4
"2",2.60689,9.509,4.1094625,90.6120008628633,123.757674811937,71.273,97.2365313321109,19.87169314173,5.89,36.4724651967614,0.00283285259472141,756.5,584.3
"3",2.52776333333333,9.23116666666667,4.03283833333333,94.7313807524345,118.465872630456,71.273,94.6984776526857,17.3635400238705,4.77,34.9885132478831,0.00240094375356395,786,647
"4",2.60689,9.23116666666667,4.03283833333333,91.4199819840255,123.008322025997,72.3048333333333,94.0979626059697,18.8474608729686,4.98333333333333,39.1417672933158,0.00196903491240649,850.5,663.5
"5",2.36355166666667,9.23566666666667,4.15415,95.5393618735967,124.77225608649,74.984,99.7745850115361,13.8835821912936,4.98333333333333,36.4724651967614,0.00240094375356395,954,647
"6",2.52776333333333,9.0945,4.17011833333333,95.5393618735967,121.993740751443,73.7485,99.7745850115361,17.8756561582512,5.33,39.1417672933158,0.00274569173875144,757.5,647
"7",3.17865166666667,9.0855,4.03283833333333,93.4796719288111,124.02290330055,70.8611666666667,97.8370463788268,15.8796191747724,5.19666666666667,39.1417672933158,0.00240094375356395,669,611.9
"8",2.52776333333333,9.09,4.09349416666667,93.4796719288111,121.244387965503,72.3048333333333,100.975615104968,17.8756561582512,5.33,40.6257192421942,0.00231378289759398,727,583.4
"9",2.52776333333333,9.099,4.17011833333333,92.6716908076489,125.786837361044,70.8611666666667,97.8370463788268,18.3353447385879,4.63666666666667,41.8110693898702,0.00196903491240649,727,584.3
"10",2.77110166666667,9.509,4.17011833333333,94.2876530499733,124.02290330055,72.7166666666667,99.1740699648201,17.3635400238705,4.63666666666667,39.1417672933158,0.00240094375356395,756.5,584.3
"11",2.691975,9.09,4.1094625,94.2876530499733,120.22980669095,73.1285,94.6984776526857,17.3635400238705,4.98333333333333,39.1417672933158,0.00248810460953393,696,657.8
"12",2.60689,9.37233333333333,4.12543083333333,93.4796719288111,121.993740751443,73.1285,100.975615104968,17.8756561582512,5.33,36.4724651967614,0.00205619576837647,711.5,631.3
"13",3.01444,9.0855,4.09349416666667,93.4796719288111,123.008322025997,74.5721666666667,96.6360162853949,15.3675030403917,4.98333333333333,36.4724651967614,0.00240094375356395,703.5,611.9
"14",2.52776333333333,9.23116666666667,4.04880666666667,96.3473429947589,121.244387965503,72.3048333333333,99.7745850115361,13.8835821912936,5.89,41.8110693898702,0.00231378289759398,727,572.3
"15",2.52776333333333,9.09,4.03283833333333,96.3473429947589,125.786837361044,69.4175,96.6360162853949,15.3675030403917,5.33,39.1417672933158,0.00240094375356395,756.5,662
"16",3.17865166666667,9.23116666666667,4.1094625,92.6716908076489,120.22980669095,74.984,94.6984776526857,18.8474608729686,4.98333333333333,37.6578153444374,0.00214335662434644,913,667.1
"17",3.17865166666667,9.09,4.18608666666667,94.7313807524345,123.008322025997,72.7166666666667,94.6984776526857,17.8756561582512,4.98333333333333,41.8110693898702,0.00196903491240649,787,627.6
"18",2.60689,9.23566666666667,4.17011833333333,97.1553241159211,124.02290330055,69.4175,97.2365313321109,17.8756561582512,5.33,41.8110693898702,0.00205619576837647,696,665.2
"19",3.01444,9.23566666666667,3.9721825,91.4199819840255,118.465872630456,72.3048333333333,94.0979626059697,17.8756561582512,5.19666666666667,41.8110693898702,0.00248810460953393,680,573.2
"20",2.77110166666667,9.09,4.12543083333333,93.4796719288111,123.008322025997,72.3048333333333,96.6360162853949,15.8796191747724,4.63666666666667,43.2950213387485,0.00196903491240649,661,583.4
"21",2.77110166666667,9.37233333333333,4.03283833333333,93.4796719288111,123.008322025997,72.3048333333333,94.6984776526857,15.8796191747724,4.98333333333333,43.2950213387485,0.00196903491240649,649,584.3
"22",2.52776333333333,9.37233333333333,4.03283833333333,94.2876530499733,126.801418635597,69.4175,97.2365313321109,15.3675030403917,5.19666666666667,37.6578153444374,0.00240094375356395,787,601.6
"23",3.17865166666667,9.23116666666667,4.15415,94.7313807524345,125.786837361044,72.3048333333333,100.375100058252,13.8835821912936,5.54333333333333,39.1417672933158,0.00283285259472141,788,621
"24",2.77110166666667,9.0855,4.09349416666667,94.2876530499733,123.008322025997,71.273,94.6984776526857,17.3635400238705,4.85,39.1417672933158,0.00283285259472141,788,584.3
"25",2.691975,9.36783333333333,4.17011833333333,93.4796719288111,123.008322025997,74.1603333333333,97.8370463788268,17.3635400238705,4.63666666666667,43.2950213387485,0.00248810460953393,928.5,584.3
"26",3.01444,9.0855,4.18608666666667,90.6120008628633,121.244387965503,74.1603333333333,100.975615104968,15.8796191747724,4.85,41.8110693898702,0.00274569173875144,944,667.1
"27",2.60689,9.0945,4.17011833333333,96.3473429947589,121.244387965503,73.7485,96.6360162853949,17.3635400238705,5.33,41.8110693898702,0.00196903491240649,756.5,662
"28",3.17865166666667,9.36783333333333,4.1094625,91.4199819840255,125.786837361044,72.7166666666667,99.7745850115361,15.8796191747724,4.42333333333333,37.6578153444374,0.00240094375356395,642,665
"29",2.77110166666667,9.23116666666667,4.1094625,95.5393618735967,120.22980669095,71.273,97.2365313321109,19.87169314173,5.19666666666667,37.6578153444374,0.00196903491240649,944,631.3
