Psittacanthus robustus_vs_Vochysia thyrsoidea,Phoradendron perrotettii_vs_Tapirira guianensis,Struthanthus rhynchophyllus_vs_Tipuana tipu,Viscum album_vs_Populus nigra
-0.143683333333334,0.300877777777778,0.295694444444445,0
-0.188294444444444,-0.103366666666667,-0.497,0
0.0167777777777776,0.212794444444445,-0.288461111111111,0
0.0853000000000002,0.132522222222222,0.292855555555556,0
-0.103911111111111,-0.00744999999999996,0.155916666666667,0
-0.264372222222222,-0.519888888888889,-0.318,0
-0.350588888888889,0.263438888888889,0.00361666666666638,0
-0.0862166666666666,-0.0712055555555553,-0.0197555555555557,0
0.0331444444444444,0.00216111111111106,-0.424622222222222,0
0.385966666666667,0.18685,0.471855555555556,0
0.349672222222222,-0.0152722222222224,0.059077777777778,0
0.324711111111111,-0.202122222222223,0.298244444444444,0
0.324711111111111,0,-0.153855555555556,0
0.223672222222223,0.468205555555556,-0.0176944444444445,0
0.0249611111111112,-0.188455555555556,-0.0500722222222225,0
-0.0957277777777774,0.334644444444444,-0.266155555555555,0
-0.282066666666667,0.0559333333333334,0.287683333333333,0
0.0258777777777777,0.371055555555556,-0.289238888888889,0
-0.384144444444444,-0.221644444444445,0.206983333333333,0
0.248922222222222,0.296627777777778,0.186233333333333,0
0.342405555555556,0.120244444444444,-0.211377777777777,0
0.0594333333333328,-0.0685611111111113,-0.306933333333333,0
0.239411111111111,0.368411111111111,0.116405555555556,0
-0.0780333333333334,-0.130916666666666,0.348316666666667,0
-0.367366666666666,0.27655,-0.0169166666666665,0
-0.47945,0.176383333333333,0.606461111111111,0
0,-0.00264444444444445,0.462072222222222,0
-0.0258777777777777,-0.130916666666666,-0.292077777777778,0
-0.0757888888888889,-0.102327777777778,0.200311111111111,0
-0.667116666666666,0.104972222222222,-0.292077777777778,0
0.204033333333333,0.132522222222222,0.139,0
0.0249611111111112,-0.103366666666667,-0.105844444444444,0
-0.204938888888889,-0.0516833333333335,0.4436,0
-0.111177777777778,0.281355555555555,0.186233333333333,0
-0.4956,-0.252766666666667,-0.155916666666667,0
-0.28115,-0.334644444444445,-0.131766666666667,0
-0.256188888888889,-0.349916666666667,-0.0251444444444444,0
0.204033333333333,-0.138161111111111,0.0205333333333333,0
0,0.104972222222222,-0.0295388888888888,0
-0.0780333333333334,0.228066666666667,0.149461111111111,0
0.273883333333333,0.0792333333333333,-0.0213111111111113,0
0.239822222222222,-0.00480555555555506,-0.479305555555555,0
0.0176944444444445,0.255411111111112,0.423066666666667,0
-0.0957277777777774,0.244944444444444,-0.526538888888889,0
-0.74515,0.0712055555555553,0.113077777777778,0
-0.0685222222222226,-0.148833333333334,0.347538888888889,0
-0.29975,-0.266083333333333,-0.155916666666667,0
0.137466666666666,-0.0945055555555552,0.00439444444444437,0
0.393233333333333,0.156655555555556,0.1523,0
-0.078033333333333,0.160905555555556,0.0259222222222224,0
-0.102994444444444,-0.0285888888888888,0.444377777777778,0
-0.181027777777778,0.038016666666667,-0.607238888888888,0
0.5809,0,0.105844444444444,0
-0.0426555555555557,0.0364111111111112,-0.0464555555555557,0
0.153194444444444,-0.132522222222222,-0.155916666666666,0
0.316527777777778,-0.260216666666667,-0.287683333333333,0
0.523433333333333,-0.0897000000000001,0.109461111111111,0
-0.0517444444444446,0.371055555555555,-0.318,0
0.179072222222222,0.156655555555556,0.168538888888889,0
-0.256188888888889,0.27655,-0.308994444444445,0
0.599511111111111,-0.115644444444444,-0.1657,0
0.0862166666666666,-0.368411111111111,-0.309772222222222,0
-0.684811111111111,0.146188888888889,-0.162083333333333,0
0.684811111111111,0.141383333333333,0.334138888888889,0
0.0176944444444445,0.255411111111112,-0.295694444444445,0
0.171516666666667,-0.317766666666667,-0.186233333333333,0
-0.213533333333333,-0.281355555555556,0,0
-0.324711111111111,-0.430188888888889,0.300305555555556,0
-0.154738888888889,-0.438011111111111,-0.102227777777777,0
-0.2299,-0.0669555555555559,0.109461111111111,0
0.342405555555555,0.168933333333333,-0.428238888888889,0
-0.291566666666667,-0.0818777777777777,-0.110238888888889,0
0.171516666666667,0.18685,0.182616666666667,0
0.271638888888889,-0.245983333333333,-0.127933333333333,0
0.367366666666667,-0.0516833333333335,-0.339311111111111,0
-0.0853000000000002,0.1943,0.0472333333333337,0
-0.38505,-0.0412166666666662,0.765994444444444,0
-0.119361111111111,-0.219,-0.361616666666667,0
0.0435611111111109,-0.150438888888889,-0.136161111111111,0
0.214161111111111,0.104972222222222,0.393216666666667,0
0.257105555555556,0.308905555555555,-0.0126222222222223,0
-0.154111111111111,0.0516833333333335,-0.162083333333333,0
0.307933333333333,0.168933333333333,0.128927777777778,0
0.325627777777778,-0.0104666666666668,-0.153855555555556,0
0.495311111111111,0.105177777777778,0.458455555555555,0
0.146555555555556,0.0971500000000001,0.155916666666666,0
0.0685222222222222,0.386327777777778,-0.318,0
0.00818333333333321,0.36945,-0.283072222222222,0
0.0853000000000002,-0.199477777777778,0.0251444444444444,0
0.28115,0.158261111111111,-0.471077777777778,0
0.049922222222222,0.0945055555555552,-0.136161111111111,0
-0.220811111111111,-0.058094444444444,0.292077777777778,0
0.205988888888889,0.247588888888889,0.241694444444445,0
-0.367366666666667,0.202122222222223,0.0205333333333333,0
0.307933333333333,0.0259444444444443,0.110238888888889,0
0.0685222222222222,0.00744999999999996,0.109461111111111,0
-0.078033333333333,-0.343505555555556,0.0464555555555557,0
-0.239411111111111,0.202122222222222,-0.292077777777778,0
-0.0676166666666664,0.135166666666667,-0.000777777777777988,0
0.121605555555555,-0.0516833333333331,-0.288461111111111,0
-0.111177777777778,-0.212794444444445,-0.279455555555555,0
0.0855888888888887,-0.278711111111111,-0.321616666666666,0
0.334222222222222,-0.0669555555555559,0.308216666666667,0
-0.0258777777777777,0,0.000777777777777988,0
0.170888888888889,-0.0532888888888889,0,0
-0.316527777777778,-0.203727777777778,-0.135383333333333,0
-0.016777777777778,0.0987555555555555,0.181838888888889,0
-0.0862166666666666,-0.150438888888889,0.000777777777777988,0
0,0.184205555555556,0.0176944444444445,0
0.153194444444444,-0.27655,-0.426683333333333,0
-0.238494444444445,0,0.315161111111111,0
-0.238494444444445,-0.00744999999999996,-0.211377777777777,0
0.00818333333333365,-0.107616666666667,0.454161111111111,0
0.247594444444445,-0.0104666666666668,0.262538888888889,0
0.239411111111111,0.0997944444444445,-0.127155555555555,0
-0.170888888888889,0.255411111111112,-0.178222222222222,0
0.238494444444445,-0.0259444444444443,0.211377777777778,0
0.170888888888889,0.273905555555556,-0.292077777777778,0
0.0862166666666666,-0.202122222222222,0.00723333333333365,0
0.017694444444444,0.18685,0.156694444444444,0
-0.221716666666667,-0.135166666666667,0,0
-0.120688888888889,0.273905555555556,-0.0223055555555556,0
-0.0435611111111114,0.281355555555556,0.182616666666667,0
-0.204033333333333,0.0516833333333331,0.059855555555556,0
0.0676055555555557,0,0.129994444444444,0
0,0.122888888888889,0.156694444444444,0
-0.0417388888888888,-0.207988888888889,0.0562388888888892,0
0.189211111111111,-0.00744999999999951,0.0251444444444444,0
0.264372222222222,-0.333038888888889,0.0492944444444445,0
-0.0426444444444449,0.111383333333333,0.471077777777778,0
0.146555555555556,-0.168933333333333,0.314383333333333,0
0.0678944444444443,0.0623555555555555,-0.284844444444444,0
-0.0517444444444446,-0.0152722222222224,-0.292855555555555,0
0.161377777777778,-0.244944444444444,0.453383333333334,0
-0.078033333333333,-0.0866833333333332,0.161305555555555,0
0.238494444444445,-0.246355555555556,-0.156694444444444,0
0.0853000000000002,-0.746916666666667,-0.155916666666667,0
0.581816666666667,-0.00905555555555537,0.135383333333333,0
0.435888888888889,-0.0639611111111109,-0.182616666666667,0
-0.0612555555555554,0.273905555555556,0.136161111111111,0
-0.239411111111111,0.0211388888888893,-0.288461111111111,0
0.111177777777778,-0.0364111111111112,0.262538888888888,0
0.119361111111111,0.386327777777778,-0.118466666666667,0
-0.410927777777778,0.0712055555555553,0,0
-0.667116666666667,0.0078222222222224,0.283072222222222,0
-0.572305555555555,-0.0364111111111112,0.000777777777777988,0
0.257105555555556,0.168933333333333,-0.314383333333333,0
0.222633333333333,-0.412272222222222,0.318,0
-0.29975,-0.322572222222222,-0.0472333333333332,0
-0.170888888888889,0.135166666666667,-0.181838888888889,0
-0.094811111111111,0.0792333333333333,-0.135383333333333,0
0.169561111111111,0.255411111111112,-0.314383333333333,0
0.4454,-0.0259444444444443,0.1657,0
-0.21445,-0.300877777777778,-0.153855555555555,0
0.342405555555556,-0.253805555555556,0.135383333333333,0
0.0928555555555555,0.158261111111111,0.127155555555555,0
0.221716666666667,-0.217394444444444,-0.288461111111111,0
-0.231855555555556,0.0792333333333333,0.00361666666666638,0
-0.111177777777778,0.104972222222222,0.156694444444444,0
-0.000916666666666899,0.289177777777778,-0.182616666666667,0
-0.094811111111111,-0.0971500000000001,-0.156694444444445,0
0.325627777777778,-0.219011111111111,0.337755555555555,0
0.136416666666667,-0.266083333333333,0.185455555555555,0
0.435261111111111,-0.0701777777777779,-0.3313,0
0.147472222222222,0.107616666666666,-0.208538888888889,0
-0.0862166666666666,0.427544444444445,0.153077777777777,0
-0.349672222222222,-0.0412166666666667,0.194461111111111,0
-0.248922222222222,-0.148833333333333,0.156694444444444,0
0,0.0364111111111112,0.310766666666666,0
0.394561111111111,0.229672222222222,-0.00439444444444437,0
0.188294444444444,0.171577777777778,0.131766666666667,0
-0.263455555555556,-0.0195222222222222,-0.139,0
0.478822222222222,-0.176383333333333,-0.131766666666667,0
-0.239411111111111,-0.104972222222222,-0.262538888888889,0
0.393233333333333,0.202122222222222,0.318,0
-0.247594444444444,0.142988888888889,0.364455555555555,0
0.0698499999999998,0.0364111111111112,-0.490055555555555,0
-0.264372222222222,0,0.181838888888889,0
0.325627777777778,0.038016666666667,0.151522222222222,0
0.221716666666667,0.0454666666666665,0.318,0
-0.188583333333333,0.388972222222222,-0.169216666666667,0
0.0435611111111114,0.177794444444445,-0.473138888888888,0
-0.410011111111111,-0.0275500000000002,-0.00439444444444437,0
0.181027777777778,0.00480555555555551,-0.308994444444444,0
0.0176944444444445,-0.054327777777778,0.135383333333333,0
0.333305555555556,-0.325216666666667,-0.0287611111111108,0
-0.307933333333334,0.00886111111111099,0.148683333333333,0
-0.138372222222222,-0.130916666666667,0,0
0.128233333333333,-0.120244444444444,-0.309772222222222,0
0.394561111111111,-0.360588888888889,0.151522222222222,0
-0.0937722222222224,0.103366666666667,-0.1523,0
0.186338888888889,0.100372222222223,-0.318,0
0.145011111111111,-0.0776277777777774,-0.287683333333333,0
0.0435611111111109,-0.334644444444445,0.109461111111111,0
-0.256188888888889,0.165711111111111,0.000777777777777988,0
0.111177777777777,0.0971500000000001,-0.49445,0
-0.247594444444445,0.135166666666667,-0.155916666666666,0
-0.102994444444445,0.0152722222222219,-0.0303166666666668,0
0.332894444444444,-0.0412166666666662,-0.182616666666667,0
0.00726666666666676,0.0792333333333333,0.288461111111111,0
-0.555938888888889,-0.202122222222223,0.428238888888889,0
-0.239411111111111,-0.104972222222222,-0.448772222222222,0
0.0435611111111109,0.220616666666667,0.495227777777778,0
-0.0676055555555557,-0.138738888888889,0.151522222222222,0
-0.257105555555556,0.120244444444444,-0.610077777777777,0
-0.0771166666666669,0.048688888888889,-0.108683333333333,0
0.154111111111111,0.351533333333333,0.159533333333333,0
0.017694444444444,0.115644444444444,0.1657,0
-0.359183333333333,0.483477777777778,-0.155916666666666,0
-0.263455555555556,-0.132522222222222,-0.2913,0
0,-0.159866666666667,-0.110238888888889,0
0.0095111111111108,0.227027777777777,0,0
-0.1797,-0.199477777777778,0.159533333333334,0
-0.102077777777778,0.0532888888888889,-0.288461111111111,0
-0.556855555555555,0.320411111111111,-0.292855555555555,0
0.0167777777777776,0.150438888888889,-0.0259222222222224,0
0.246677777777778,0.247588888888889,0.181838888888889,0
0.453572222222222,0.141383333333333,-0.497,0
-0.0862166666666666,0.616,-0.0287611111111112,0
0.29025,0.0168777777777778,-0.426683333333333,0
-0.094811111111111,0.0259444444444443,-0.186233333333333,0
-0.246677777777778,0.0516833333333335,0,0
0.19585,-0.0971500000000001,-0.2913,0
-0.264372222222222,0.0273444444444446,-0.0303166666666668,0
-0.0163666666666664,-0.0412166666666667,0.261761111111111,0
0.478822222222222,-0.096111111111111,0.580538888888889,0
0,-0.227027777777777,-0.287683333333333,0
-0.0771166666666669,0.366805555555556,-0.471077777777778,0
-0.282066666666666,0.0104666666666668,-0.000777777777777544,0
0.135511111111111,0.171577777777778,-0.314383333333333,0
0.0426555555555552,0,-0.288461111111111,0
-0.0240444444444448,-0.0897000000000001,-0.334916666666667,0
0.0938944444444441,-0.0792333333333333,0.126377777777778,0
0.282055555555556,0.141383333333334,0.473916666666667,0
0.212627777777778,0.18685,0.445155555555556,0
-0.0603388888888889,-0.150438888888889,0.179,0
0.204033333333333,0.289177777777778,-0.136161111111111,0
-0.520561111111111,-0.199477777777778,0.181838888888889,0
0.4454,-0.386327777777778,-0.134605555555555,0
0.119772222222222,-0.0971500000000001,-0.270766666666666,0
-0.0249611111111112,-0.0987555555555555,-0.20315,0
-0.034472222222222,0.0364111111111112,0.258144444444444,0
0.094811111111111,0.439616666666667,0.0889277777777777,0
0.221716666666667,-0.150438888888889,-0.554616666666666,0
0.316116666666667,-0.104972222222222,0.341372222222222,0
0.402744444444445,-0.0259444444444443,0.177444444444444,0
-0.257105555555556,-0.0516833333333331,-0.288461111111111,0
0.00951111111111125,0,0.211377777777778,0
-0.239411111111111,-0.111394444444445,-0.164922222222222,0
-0.376877777777778,-0.209944444444445,-0.105844444444444,0
-0.0938944444444441,0.0870555555555557,0.288461111111111,0
0.256188888888889,-0.0438611111111107,-0.293633333333334,0
0.420438888888889,-0.360588888888889,-0.431855555555555,0
-0.324711111111111,-0.215811111111111,0.334138888888889,0
-0.0167777777777776,0.225422222222222,0.00361666666666682,0
0.0167777777777776,-0.184205555555555,0.162861111111111,0
0.248005555555555,0.0104666666666668,-0.610077777777778,0
0.034472222222222,0.220616666666667,0.636,0
0.145638888888889,-0.18685,0.199533333333333,0
0.017694444444444,0.208533333333333,0.0759944444444445,0
0.5809,0.0353722222222221,0.162083333333333,0
0.016777777777778,0.0945055555555556,0.153855555555555,0
-0.248005555555555,0.536766666666666,0.473916666666666,0
-0.169972222222222,0.173738888888889,-0.288461111111111,0
0.00859444444444435,0.00621666666666698,0,0
-0.267244444444444,0.202122222222222,-0.338533333333333,0
0.111177777777777,-0.0564888888888886,0.153077777777778,0
-0.213255555555556,-0.240138888888889,-0.161305555555555,0
0.220800000000001,0.150438888888889,0.4703,0
0.256188888888889,0.0971499999999996,0.0205333333333333,0
0.00818333333333365,-0.156655555555556,-0.131766666666667,0
0.0603388888888889,-0.0559333333333334,0.178222222222222,0
-0.28115,-0.0516833333333335,-0.157472222222222,0
0.334222222222222,-0.0637555555555558,-0.139777777777778,0
0.189211111111111,-0.305488888888889,-0.159533333333333,0
0.0240444444444448,0.0532888888888889,-0.445155555555555,0
0.505738888888889,0.253805555555556,0.473916666666667,0
0.6662,-0.0945055555555556,0.155916666666666,0
0.0249611111111112,0.255411111111111,-0.315161111111111,0
0.692077777777778,0,0.131766666666667,0
-0.178155555555556,0.258055555555556,0.156694444444444,0
-0.00818333333333365,-0.342466666666667,-0.343922222222222,0
0.0852999999999997,0.0152722222222224,-0.0295388888888888,0
-0.0530722222222222,-0.547438888888889,-0.155916666666667,0
0.0095111111111108,0.255411111111112,-0.1657,0
0.325627777777778,-0.0106722222222224,0.155138888888889,0
-0.426788888888889,-0.229672222222222,-0.182616666666667,0
0.581816666666667,-0.0880944444444447,-0.576922222222222,0
0.342405555555556,-0.0516833333333331,0.338533333333333,0
-0.179072222222222,-0.150438888888889,0.00900555555555593,0
0.257105555555556,0.0364111111111112,0.622599999999999,0
0.19585,-0.562711111111111,0.301083333333334,0
-0.00818333333333321,-0.519888888888889,-0.305377777777778,0
-0.403661111111111,0.375861111111111,-0.129994444444444,0
0.282055555555556,-0.0666055555555554,0.106622222222222,0
0.239411111111111,0.0945055555555552,0.182616666666667,0
0.862966666666667,-0.0438611111111111,0.110238888888889,0
0.39415,-0.342094444444444,-0.133322222222222,0
0.341488888888889,0.191655555555556,0.123538888888889,0
0.402744444444445,0.0897000000000001,0.316444444444444,0
0.153194444444444,-0.0971500000000001,0.0259222222222224,0
0.606777777777777,-0.0380166666666666,-0.2913,0
0.0508277777777781,0.0078222222222224,-0.000777777777777988,0
0.0435611111111109,-0.614394444444444,-0.0205333333333333,0
0.0331444444444444,0.054327777777778,0.402316666666666,0
0.332894444444444,-0.0897000000000001,-0.305377777777778,0
-0.59,-0.519888888888889,0.627772222222222,0
0.402744444444445,0.253805555555556,0.339311111111111,0
-0.0426555555555552,0.244944444444444,-0.13155,0
-0.343322222222222,0.0532888888888889,0.266155555555556,0
0.120688888888889,0.0364111111111112,0.0518444444444444,0
-0.0853000000000002,-0.300877777777778,0.0295388888888888,0
0.204033333333333,0.235888888888889,-0.471077777777778,0
0.247594444444445,0.238533333333334,-0.445155555555556,0
0.342405555555556,-0.194877777777778,-0.155916666666667,0
-0.29975,-0.0412166666666662,0,0
0.420438888888889,0.284,-0.1523,0
-0.349672222222222,0.371055555555556,-0.732838888888889,0
-0.385966666666667,-0.0971500000000001,0.126377777777778,0
0.477905555555556,0.00424999999999987,0.2913,0
-0.323794444444445,-0.0564888888888886,0.447994444444444,0
0.102994444444444,0.223261111111111,-0.136161111111111,0
0,-0.00160555555555542,0.155916666666667,0
-0.161377777777778,0.142988888888889,-0.428238888888889,0
-0.120677777777778,0.0364111111111112,0.630611111111111,0
0.000916666666666899,0.0792333333333333,0.292077777777778,0
0.5809,0.133561111111111,0.473916666666666,0
0.153822222222222,-0.273533333333333,0.318777777777778,0
0.146555555555556,0.220616666666666,-0.313388888888889,0
-0.0603388888888889,0.0152722222222224,0.1523,0
-0.316116666666667,0.176383333333333,-0.211377777777777,0
-0.017694444444444,-0.0211388888888893,-0.181838888888889,0
-0.572305555555555,-0.054327777777778,-0.164922222222222,0
0.256188888888889,0.0179166666666668,-0.467461111111111,0
-0.161377777777778,-0.0532888888888889,-0.0303166666666668,0
0.256188888888889,-0.352561111111111,-0.108683333333333,0
-0.153194444444445,-0.0580944444444445,-0.288461111111111,0
-0.0676055555555557,-0.244944444444444,-0.288461111111111,0
-0.420438888888889,0,0.288461111111111,0
-0.342405555555555,0.332,0.0310944444444443,0
0.563205555555556,0.291822222222223,0.153077777777778,0
-0.0603388888888889,0.349916666666667,0.164922222222222,0
-0.513005555555556,0.0945055555555552,0.308994444444444,0
0.0751611111111115,0.0897000000000001,-0.2913,0
-0.0095111111111108,-0.0897000000000001,-0.308216666666666,0
-0.094811111111111,-0.238533333333333,0.272322222222222,0
-0.502866666666667,0.27655,-0.136938888888889,0
-0.179072222222222,-0.165711111111111,-0.164922222222222,0
-0.0530722222222222,-0.230711111111111,0.4703,0
-0.511966666666667,-0.109777777777778,-0.1657,0
-0.102077777777778,0.0685611111111113,0.471077777777778,0
0.169972222222222,-0.0987555555555555,-0.0126222222222223,0
0.0521555555555553,0.0412166666666662,0.135383333333333,0
-0.0875444444444442,0.229672222222222,-0.1523,0
-0.239411111111111,-0.184205555555555,-0.292077777777778,0
-0.0603388888888889,-0.103366666666667,0.1074,0
0.0685222222222222,0.230711111111111,0.343922222222222,0
0.0426444444444449,0.231083333333334,0.363677777777778,0
0.623555555555555,-0.0744277777777782,-0.151522222222222,0
-0.163333333333334,-0.21015,0.139777777777778,0
-0.212216666666667,-0.132522222222222,-0.135383333333333,0
-0.0517444444444446,0.130916666666667,-0.164922222222222,0
-0.213533333333333,0.130916666666666,-0.332077777777778,0
0.324711111111111,-0.00264444444444445,-0.132544444444445,0
-0.0676055555555557,-0.334644444444445,0.364455555555556,0
-0.102994444444444,0.3073,-0.1523,0
-0.238494444444445,0.103366666666667,-0.181838888888889,0
-0.238494444444445,0.386327777777778,-0.270766666666666,0
0.198711111111111,0.342094444444444,-0.153077777777778,0
-0.186338888888889,-0.184205555555556,0.287683333333333,0
0.0771166666666669,-0.146188888888889,-0.415616666666667,0
0.478822222222222,-0.228066666666667,-0.424622222222222,0
0.375961111111111,0.351533333333333,-0.265377777777778,0
0.0249611111111112,0.0454666666666665,-0.467461111111111,0
0.342405555555555,-0.168933333333333,-0.308994444444444,0
0.186338888888889,0.293427777777778,-0.280233333333333,0
0.204033333333333,0.104972222222222,-0.153077777777778,0
0.4956,0.328233333333334,0.183394444444445,0
0.273883333333334,-0.386327777777778,-0.338533333333333,0
0.154738888888889,-0.146188888888889,-0.110238888888889,0
-0.153194444444444,-0.0516833333333335,0.4703,0
0.401416666666667,-0.247588888888889,-0.308994444444445,0
0.0426444444444449,0.109777777777778,0.0807000000000002,0
-0.4956,-0.273533333333333,-0.0267000000000004,0
0.0780333333333334,0.268727777777778,0.343922222222222,0
0.181027777777778,0.122055555555555,-0.0303166666666668,0
-0.161377777777778,-0.483477777777778,-0.334916666666667,0
-0.034472222222222,0.263438888888889,0.0456777777777777,0
0.215077777777778,0.235888888888889,-0.155138888888889,0
0.256188888888889,0.0945055555555552,0,0
-0.0258777777777777,0.147794444444444,-0.135383333333333,0
0.145638888888889,0.240138888888889,-0.321616666666666,0
-0.0426555555555552,-0.0364111111111112,-0.427461111111111,0
-0.016777777777778,-0.00264444444444445,-0.292077777777778,0
-0.188583333333333,0.0776277777777779,0.308216666666667,0
0.307016666666667,-0.335683333333333,0.212155555555555,0
0.0104277777777777,0.396422222222222,-0.174605555555555,0
-0.256188888888889,0.18685,0.132544444444445,0
0.0780333333333334,-0.0516833333333335,0.025922222222222,0
0.0258666666666669,0.0516833333333335,-0.610077777777778,0
-0.0853000000000002,0.128755555555556,0.318,0
0.145638888888889,-0.0454666666666665,-0.025922222222222,0
0.00818333333333321,-0.096111111111111,0.127155555555555,0
0.239411111111111,0.263438888888889,0,0
-0.153194444444444,0.00160555555555542,-0.343922222222222,0
-0.0928555555555555,-0.281355555555555,0.109461111111111,0
0.171516666666667,-0.114027777777777,-0.0259222222222224,0
-0.324711111111111,-0.0792333333333333,-0.428238888888889,0
0.478822222222223,0.0897000000000001,-0.0807000000000002,0
-0.0511166666666667,-0.130916666666666,-0.475472222222222,0
-0.273594444444444,0.263438888888889,-0.339311111111111,0
-0.110261111111111,0.0380166666666666,0.105844444444445,0
-0.178155555555556,0.225422222222222,0.622599999999999,0
0.172433333333333,0.18685,0.162083333333333,0
0.00951111111111125,0.107616666666667,-0.307438888888889,0
0.239411111111111,-0.184205555555556,0.289238888888889,0
0.230311111111111,-0.0792333333333333,0,0
-0.511966666666667,0.147794444444445,-0.135383333333333,0
-0.0780333333333334,-0.273905555555556,0.4703,0
-0.29975,0.235888888888889,-0.126377777777777,0
-0.19585,0.18685,-0.473916666666666,0
0,-0.0712055555555557,0.288461111111111,0
0.0435611111111109,0.202122222222223,-0.139777777777778,0
-0.186338888888889,-0.0792333333333333,0.473916666666666,0
0.214161111111111,0.465561111111111,0.292855555555556,0
-0.38505,-0.0152722222222224,-0.393994444444445,0
0.676627777777778,0.180983333333333,-0.343144444444444,0
-0.359183333333333,-0.0802722222222223,0.0259222222222224,0
0.257105555555556,-0.00160555555555586,0.741844444444444,0
0.197672222222222,0.130916666666667,-0.288461111111111,0
-0.684811111111111,-0.0364111111111112,0.156694444444444,0
-0.0862166666666666,0.217394444444444,0.0287611111111108,0
0.034472222222222,0.0364111111111112,-0.181838888888889,0
0,0.363233333333334,0,0
0.136416666666667,0.18685,0.283072222222222,0
-0.186338888888889,0,-0.473916666666666,0
0.179072222222223,0.1943,-0.0295388888888888,0
0.0249611111111108,0.412272222222222,-0.427461111111111,0
-0.102994444444444,-0.00905555555555537,0.208538888888889,0
0.0249611111111108,-0.0454666666666665,0.208538888888889,0
-0.222633333333333,-0.476027777777778,0.419233333333333,0
0.154738888888889,-0.264477777777778,0.4703,0
0.00818333333333321,-0.0897000000000001,-0.471077777777778,0
-0.170888888888889,-0.220616666666666,-0.475472222222222,0
0.120688888888889,-0.184205555555556,0.318,0
-0.332894444444444,-0.0516833333333335,0.181838888888889,0
0.248005555555556,-0.1943,-0.0303166666666668,0
-0.188583333333333,-0.104972222222222,0.517533333333333,0
-0.153822222222222,0,0.427461111111111,0
-0.256188888888889,-0.147794444444444,-0.471077777777778,0
0.162705555555556,0.184205555555556,0.60185,0
0,-0.483477777777778,-0.105844444444444,0
-0.00951111111111125,-0.217394444444444,0.308994444444445,0
-0.0957277777777774,0.0152722222222224,-0.626994444444444,0
-0.316527777777778,0.199477777777778,0.182616666666667,0
-0.0249611111111112,0.202122222222223,-0.137716666666667,0
0.189211111111111,-0.0179166666666668,0.317222222222222,0
0.503783333333333,0.0607388888888889,0.181838888888889,0
-0.153822222222222,-0.0559333333333334,0.00361666666666638,0
0.110261111111111,-0.330394444444444,0.318777777777778,0
-0.332894444444445,0.112422222222222,0,0
-0.239411111111111,0.167327777777778,-0.00361666666666638,0
0.0167777777777776,0.18685,0.0274777777777779,0
-0.307016666666667,0,0.520372222222222,0
0.222633333333333,0.431794444444444,0.363677777777778,0
