"","PitOpening","PitDiameter","Wthickness","VesselDiameter","TopVesselDiameter","PitFraction","HydraulicDiameter","VesselDensity","VesselFraction","Kmax","CWR","pcd","Tpm"
"1",2.32004868333333,5.41903,4.15240818055556,58.5427778667692,84.2064718968499,53.752725,62.8524075436588,75.7788417643485,6.5400303030303,13.2024179525605,0.00914591784505065,536.758333333333,601.878991596639
"2",2.46259346666667,6.46869833333333,4.082560625,70.5870404543768,99.7866366052618,53.0172712121212,61.5377718600715,56.2296910980773,5.51914393939394,20.455083042904,0.0114078041312411,523.5,608.875438596491
"3",2.4406096,6.971915,4.24119727777778,65.1673900161077,87.445775393508,49.3039772727273,80.2340573769688,79.3517132676908,5.20276515151515,18.834804605692,0.00491478209914885,565.508333333333,581.032203389831
"4",2.49872003333333,6.06555,4.42697016666667,54.5072500015858,79.7892124141714,47.4197507575758,62.8158538269198,35.0776427163262,4.97117424242424,29.3693510696503,0.0117360303601107,549.791666666667,591.563025210084
"5",2.41426185,6.639105,4.10805434722222,57.4426677054571,75.2487367127557,54.4952234848485,63.1997938817844,75.1745038574585,6.11256818181818,21.1320428468117,0.00967730399037181,562.191666666667,581.413793103448
"6",2.47764183333333,5.32906833333333,4.31063172222222,53.699326379883,91.3096778302816,57.1432568181818,51.6187005796737,92.3881771323167,5.38748484848485,23.9043493077104,0.00996225083795435,558.458333333333,612.427826086957
"7",2.82821586666667,5.23937166666667,4.24156868055556,61.7295896474781,83.6180647520943,58.3805598484849,72.9328591968753,71.7619466691208,5.87108333333333,17.9000783946512,0.00832707223808795,542.675,571.289830508475
"8",2.33379575,5.38686166666667,4.09257459722222,52.1592942425437,87.1594594501747,58.2786734848485,70.0380639852857,87.6533134503411,5.88104545454545,20.6250877822809,0.00942845987680881,521.116666666667,612.070085470085
"9",2.43538056666667,5.97866166666667,4.376211125,60.1806096228148,75.4963694809372,58.7739946969697,61.2512831102542,61.7582142248822,5.19302272727273,24.7072004094777,0.0110261031420249,565.05,614.266666666667
"10",2.05647108333333,5.92348,4.25121125,61.68560101037,67.9800820803174,54.0749159090909,57.6295440994926,60.1344539773628,6.29100757575758,24.7895959654696,0.00971492396506207,533.633333333333,588.101724137931
"11",2.63828088333333,4.49812166666667,4.11158565277778,54.6598185732376,84.5326363254095,56.8327318181818,58.6256877154997,70.9372532547453,5.60312121212121,22.5989313495554,0.00614415988041462,581.65,620.057627118644
"12",2.26442883333333,5.553265,4.14819166666667,67.2376104386501,82.9437738708428,49.9503287878788,62.4301323840481,80.2458025726765,5.37919696969697,19.459113308235,0.00947860828605653,544.55,591.903389830508
"13",2.13315483333333,5.89529166666667,4.00213702777778,55.9284306248757,98.4183527154847,50.7172204545455,65.598594674373,67.1222574134678,6.44202272727273,22.4681890708269,0.0091737744717642,545.416666666667,626.09243697479
