Label,ssp,indiv,HydraulicDiameter,VesselDensity,VesselFraction,Kmax,parasitism
Tipuana tipu - VSB26 x10 001-1.tif,Tipuana tipu,Tipuana tipu 2,180.49461048438,28.4826594856417,23.94,739.140907822515,Host
Tipuana tipu - VSB26 x10 002-1.tif,Tipuana tipu,Tipuana tipu 2,117.771703875487,66.0767600270682,20.46,310.815250737228,Host
Tipuana tipu - VSB26 x10 003-1.tif,Tipuana tipu,Tipuana tipu 2,155.187711355951,48.9938612722916,28.75,694.801470143656,Host
Tipuana tipu - VSB26 x10 004-1.tif,Tipuana tipu,Tipuana tipu 2,159.206313341183,45.5700132741742,31.35,715.830246589632,Host
Tipuana tipu - VSB26 x10 005-1.tif,Tipuana tipu,Tipuana tipu 2,149.367056444174,45.58024045855,26.51,554.735103773469,Host
Tipuana tipu - VSB26 x10 006-1.tif,Tipuana tipu,Tipuana tipu 2,166.290737830452,43.2962752963925,26.68,809.491931818267,Host
Tipuana tipu - VSB26 x10 007-1.tif,Tipuana tipu,Tipuana tipu 2,170.305463679053,30.7552467400009,19.77,632.591405034565,Host
Tipuana tipu - VSB26 x10 009-1.tif,Tipuana tipu,Tipuana tipu 2,160.603566044173,39.8825870907703,25.55,648.774551014665,Host
Tipuana tipu - VSB26 x10 010-1.tif,Tipuana tipu,Tipuana tipu 2,181.568225069452,29.6270920711668,26.93,787.296220698892,Host
Tipuana tipu - VSB26 x10 011-1.tif,Tipuana tipu,Tipuana tipu 2,170.905069545533,26.1994526099094,21.35,546.51457180393,Host
Tipuana tipu - VSB27 x10 001-1.tif,Tipuana tipu,Tipuana tipu 3,125.832625919749,23.9305380449403,8.79,146.694978940151,Host
Tipuana tipu - VSB27 x10 002-1.tif,Tipuana tipu,Tipuana tipu 3,129.445330270141,25.0626914994082,9.01,172.053300077911,Host
Tipuana tipu - VSB27 x10 003-1.tif,Tipuana tipu,Tipuana tipu 3,114.875959336912,26.2033161982832,8.02,111.573898890222,Host
Tipuana tipu - VSB27 x10 004-1.tif,Tipuana tipu,Tipuana tipu 3,123.446181181379,25.0636943689498,9.3,142.313294078147,Host
Tipuana tipu - VSB27 x10 005-1.tif,Tipuana tipu,Tipuana tipu 3,78.2671149237457,101.356028307943,8.07,92.9943647174734,Host
Tipuana tipu - VSB27 x10 006-1.tif,Tipuana tipu,Tipuana tipu 3,137.15192304059,34.1814000147416,16.37,295.724427102508,Host
Tipuana tipu - VSB27 x10 007-1.tif,Tipuana tipu,Tipuana tipu 3,130.646942335056,19.360376828323,8.26,137.91152248574,Host
Tipuana tipu - VSB27 x10 008-1.tif,Tipuana tipu,Tipuana tipu 3,149.954845368413,20.5138743944407,13.62,253.617637311801,Host
Tipuana tipu - VSB27 x10 009-1.tif,Tipuana tipu,Tipuana tipu 3,115.162114062599,55.8312329292616,14.97,240.107364361923,Host
Tipuana tipu - VSB27 x10 010-1.tif,Tipuana tipu,Tipuana tipu 3,131.877979901927,17.0829835042441,7.04,126.340506217228,Host
Tipuana tipu - VSB27 x10 010-1.tif,Tipuana tipu,Tipuana tipu 3,131.877979901927,15.9521702994718,6.97,117.977358603549,Host
Viscum album 1 - VSB30 x10 001-1.tif,Viscum album,Viscum album 1,31.3459186996051,167.594251382059,4.36,3.95615115278602,Parasite
Viscum album 1 - VSB30 x10 002-1.tif,Viscum album,Viscum album 1,33.2722076546092,91.3518733851094,2.55,2.73737109080169,Parasite
Viscum album 1 - VSB30 x10 003-1.tif,Viscum album,Viscum album 1,29.669769189739,119.347664594742,2.75,2.26131125045255,Parasite
Viscum album 1 - VSB30 x10 004-1.tif,Viscum album,Viscum album 1,29.6440705963031,208.265398917956,5.09,3.93240486740461,Parasite
Viscum album 1 - VSB30 x10 005-1.tif,Viscum album,Viscum album 1,29.273004198623,149.699314863866,3.55,2.68768730431597,Parasite
Viscum album 1 - VSB30 x10 006-1.tif,Viscum album,Viscum album 1,26.7286031631153,190.323685969311,3.74,2.37513139088966,Parasite
Viscum album 1 - VSB30 x10 007-1.tif,Viscum album,Viscum album 1,30.0078875449887,170.258829420721,4.08,3.37552310243784,Parasite
Viscum album 1 - VSB30 x10 008-1.tif,Viscum album,Viscum album 1,30.1092267783307,190.354810450274,4.65,3.82518121468042,Parasite
Viscum album 1 - VSB30 x10 009-1.tif,Viscum album,Viscum album 1,29.4313185453265,137.01199130713,3.22,2.51354811139761,Parasite
Viscum album 1 - VSB30 x10 010-1.tif,Viscum album,Viscum album 1,30.1394823948766,151.198108396693,3.69,3.05055783670508,Parasite
Viscum album 1 - VSB30 x10 011-1.tif,Viscum album,Viscum album 1,30.5491874063874,139.832065065361,3.54,2.97779755725277,Parasite
Viscum album 2 - VSB30 x10 001-1.tif,Viscum album,Viscum album 2,30.8493626269311,156.053445755278,4.05,3.45579436365332,Parasite
Viscum album 2 - VSB30 x10 002-1.tif,Viscum album,Viscum album 2,31.1655138712564,184.909214463692,4.95,4.26525960067051,Parasite
Viscum album 2 - VSB30 x10 003-1.tif,Viscum album,Viscum album 2,32.4954011774248,173.058290457811,4.92,4.71812853677577,Parasite
Viscum album 2 - VSB30 x10 004-1.tif,Viscum album,Viscum album 2,32.1261222383442,165.13143113907,4.76,4.30083441086785,Parasite
Viscum album 2 - VSB30 x10 005-1.tif,Viscum album,Viscum album 2,29.4203424735391,150.814510041991,3.64,2.76263665784778,Parasite
Viscum album 2 - VSB30 x10 006-1.tif,Viscum album,Viscum album 2,30.9598273808744,101.104934907776,2.73,2.27120441242403,Parasite
Viscum album 2 - VSB30 x10 007-1.tif,Viscum album,Viscum album 2,33.8765365726789,137.734240300877,4.38,4.43534776244654,Parasite
Viscum album 2 - VSB30 x10 008-1.tif,Viscum album,Viscum album 2,33.7556436990292,175.792148859878,5.56,5.58052166465369,Parasite
Viscum album 2 - VSB30 x10 009-1.tif,Viscum album,Viscum album 2,32.881623492129,180.925708553265,5.34,5.17133935268129,Parasite
Viscum album 2 - VSB30 x10 010-1.tif,Viscum album,Viscum album 2,30.3730770442996,146.821010506092,3.75,3.05515411612121,Parasite
Viscum album 3 - VSB30 x10 001.tif,Viscum album,Viscum album 3,31.9147982830873,130.359054772057,3.47,3.3067347937927,Parasite
Viscum album 3 - VSB30 x10 002.tif,Viscum album,Viscum album 3,29.9355730185252,182.477875116704,4.48,3.58302851941071,Parasite
Viscum album 3 - VSB30 x10 003.tif,Viscum album,Viscum album 3,30.0506099513515,181.340806523494,4.52,3.6157505090882,Parasite
Viscum album 3 - VSB30 x10 004.tif,Viscum album,Viscum album 3,28.3946022939888,149.428059081287,3.18,2.37500792504033,Parasite
Viscum album 3 - VSB30 x10 005.tif,Viscum album,Viscum album 3,28.537811643336,155.681166105302,3.41,2.52469251049309,Parasite
Viscum album 3 - VSB30 x10 006.tif,Viscum album,Viscum album 3,28.0538374839362,135.016771624439,2.84,2.04477992908423,Parasite
Viscum album 3 - VSB30 x10 007.tif,Viscum album,Viscum album 3,28.8317774153261,155.589513176365,3.48,2.62878903752586,Parasite
Viscum album 3 - VSB30 x10 008.tif,Viscum album,Viscum album 3,31.080531309095,204.654075663231,5.2,4.66943013909028,Parasite
Viscum album 3 - VSB30 x10 009.tif,Viscum album,Viscum album 3,29.5277186536827,181.195822897839,4.18,3.36788695204608,Parasite
Viscum album 3 - VSB30 x10 010.tif,Viscum album,Viscum album 3,29.0602613135551,188.065992277279,4.19,3.27942782827834,Parasite
Vochysia thyrsoidea 1 - GC 4842 x5 001-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,151.122522520705,16.5772023650745,10.34,211.406220909576,Host
Vochysia thyrsoidea 1 - GC 4842 x5 002-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,160.079816426361,15.2198305541868,10.29,244.368866738044,Host
Vochysia thyrsoidea 1 - GC 4842 x5 003-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,144.198343835245,17.0306055086821,9.32,180.036651063285,Host
Vochysia thyrsoidea 1 - GC 4842 x5 004-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,144.501560186049,19.0678469680995,11.89,203.273867253876,Host
Vochysia thyrsoidea 1 - GC 4842 x5 005-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,140.38863592805,22.4752191171705,13.02,213.462454395083,Host
Vochysia thyrsoidea 1 - GC 4842 x5 006-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,134.533868185755,22.7102665430965,11.29,181.902428083126,Host
Vochysia thyrsoidea 1 - GC 4842 x5 007-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,133.3113112954,17.2596579492506,8.47,133.287656744413,Host
Vochysia thyrsoidea 1 - GC 4842 x5 008-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,145.615464013436,15.8878907610875,9.16,174.656995893758,Host
Vochysia thyrsoidea 1 - GC 4842 x5 009-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,151.549725184715,15.6714210960172,9.61,202.124398321099,Host
Vochysia thyrsoidea 1 - GC 4842 x5 010-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,135.471028383894,17.0232654121538,8.83,140.190417100412,Host
Vochysia thyrsoidea 1 - GC 4842 x5 011-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 1,119.496512022756,19.0847273788156,7.54,95.1473337951033,Host
Vochysia thyrsoidea 2- GC 4842 x5 001-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,138.306622609524,16.5710137589072,9.01,148.255471240644,Host
Vochysia thyrsoidea 2- GC 4842 x5 002-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,119.913356913166,18.386051032174,8.02,92.9497984209789,Host
Vochysia thyrsoidea 2- GC 4842 x5 003-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,117.463688865215,18.8558700415202,7.42,87.7709633483451,Host
Vochysia thyrsoidea 2- GC 4842 x5 004-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,138.686340098421,8.40888231085177,4.59,76.0611295715982,Host
Vochysia thyrsoidea 2- GC 4842 x5 005-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,136.682802718429,12.0392860839361,6.38,102.741519331797,Host
Vochysia thyrsoidea 2- GC 4842 x5 006-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,136.233655899946,14.0705286951378,7.34,118.505309376445,Host
Vochysia thyrsoidea 2- GC 4842 x5 007-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,125.06809291134,22.4861990163254,9.7,134.521563877627,Host
Vochysia thyrsoidea 2- GC 4842 x5 008-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,129.667037637782,9.08781603409268,4.08,62.8156170705976,Host
Vochysia thyrsoidea 2- GC 4842 x5 009-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,116.282840474095,28.1431936651035,10.34,125.813039272166,Host
Vochysia thyrsoidea 2- GC 4842 x5 010-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 2,128.274557028836,11.8145341840264,5.2,78.2111090966839,Host
Vochysia thyrsoidea 3 - GC4842 x10 002-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,132.086872392253,27.8013818638804,13.87,206.916325593072,Host
Vochysia thyrsoidea 3 - GC4842 x10 003-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,124.07920523466,25.1092041189862,11.06,145.518666513738,Host
Vochysia thyrsoidea 3 - GC4842 x10 004-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,114.961216870218,19.7290786335427,7.18,84.256217695638,Host
Vochysia thyrsoidea 3 - GC4842 x10 005-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,89.1732735477932,26.0184550240505,5.97,40.2263002726576,Host
Vochysia thyrsoidea 3 - GC4842 x10 006-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,94.2079357393096,23.30211550008,5.82,44.878160621524,Host
Vochysia thyrsoidea 3 - GC4842 x10 007-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,157.151046208225,9.86175557234152,6.58,147.066273377657,Host
Vochysia thyrsoidea 3 - GC4842 x10 008-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,86.6138586871828,27.7933104872342,5.74,38.2454323065521,Host
Vochysia thyrsoidea 3 - GC4842 x10 009-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,108.774087514529,22.407487029171,8.08,76.6981159403488,Host
Vochysia thyrsoidea 3 - GC4842 x10 010-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,149.359536260897,14.349308784893,9.59,174.60334296643,Host
Vochysia thyrsoidea 3 - GC4842 x10 011-1.tif,Vochysia thyrsoidea,Vochysia thyrsoidea 3,134.38539927772,16.1291461162187,7.87,128.620284920885,Host
